10/28/11 	    PAUL_NOM 	157 	2.107 	0.011 	0.015 	0.013 	0.011
10/28/11 	    PERR_NOM 	194 	23.352 	0.120 	0.125 	0.120 	0.120
10/28/11 	    ROMN_NOM 	189 	134.350 	0.685 	0.756 	0.711 	0.732
10/28/11 	    RROF_NOM 	145 	21.535 	0.146 	0.160 	0.149 	0.146
10/29/11 	    BACH_NOM 	112 	2.246 	0.020 	0.025 	0.020 	0.020
10/29/11 	    PAUL_NOM 	45 	0.589 	0.011 	0.014 	0.013 	0.012
10/29/11 	    PERR_NOM 	93 	11.479 	0.120 	0.126 	0.123 	0.126
10/29/11 	    ROMN_NOM 	87 	60.277 	0.688 	0.700 	0.693 	0.690
10/29/11 	    RROF_NOM 	11 	1.608 	0.146 	0.148 	0.146 	0.148
10/30/11 	    BACH_NOM 	103 	2.279 	0.020 	0.028 	0.022 	0.028
10/30/11 	    PAUL_NOM 	65 	0.831 	0.011 	0.013 	0.013 	0.013
10/30/11 	    PERR_NOM 	376 	46.045 	0.117 	0.136 	0.122 	0.136
10/30/11 	    ROMN_NOM 	69 	48.634 	0.698 	0.725 	0.705 	0.710
10/30/11 	    RROF_NOM 	185 	23.960 	0.103 	0.149 	0.130 	0.103
10/31/11 	    BACH_NOM 	19 	0.406 	0.021 	0.028 	0.021 	0.028
10/31/11 	    PAUL_NOM 	29 	0.338 	0.011 	0.012 	0.012 	0.012
10/31/11 	    PERR_NOM 	444 	80.386 	0.130 	0.249 	0.181 	0.132
10/31/11 	    ROMN_NOM 	26 	18.066 	0.688 	0.709 	0.695 	0.700
10/31/11 	    RROF_NOM 	69 	7.373 	0.103 	0.119 	0.107 	0.119
